case_id,tooth_id,landmark,x,y,z,score,margin,missing_tooth,missing,nan,out_of_bounds,from_local
004,t11,m,0.828226625919342,0.5573709011077881,25.16169548034668,1.0,0.5372779965400696,False,False,False,False,False
004,t11,ma,4.393794536590576,0.42057299613952637,24.84295082092285,0.9999983310699463,0.5929487943649292,False,False,False,False,False
004,t11,da,-2.5715863704681396,1.1334353685379028,24.367971420288086,1.0,0.5341213345527649,False,False,False,False,False
004,t11,mc,5.159899711608887,0.8836483955383301,23.6657772064209,0.9999978542327881,0.5058378577232361,False,False,False,False,False
004,t11,dc,-3.4724552631378174,1.9235759973526,22.94093132019043,0.999998927116394,0.5270169973373413,False,False,False,False,False
004,t11,bgb,2.229607343673706,8.050251960754395,18.74771499633789,1.0,0.6617743372917175,False,False,False,False,False
004,t11,lgb,1.5520501136779785,1.0542694330215454,15.542431831359863,1.0,0.8255699276924133,False,False,False,False,False
004,t12,m,-5.812023639678955,-3.159417152404785,20.380449295043945,1.0,0.5019006729125977,False,False,False,False,False
004,t12,ma,-3.2585887908935547,-1.8714803457260132,21.35576820373535,1.0,0.5875410437583923,False,False,False,False,False
004,t12,da,-8.418524742126465,-3.302788257598877,18.892717361450195,1.0,0.5694496035575867,False,False,False,False,False
004,t12,mc,-2.3426949977874756,-0.38323354721069336,20.614837646484375,0.9999998807907104,0.5012056827545166,False,False,False,False,False
004,t12,dc,-9.310620307922363,-2.6351308822631836,17.352052688598633,0.9999995231628418,0.5221253037452698,False,False,False,False,False
004,t12,bgb,-6.222579479217529,3.6365184783935547,16.4034366607666,0.9999998807907104,0.6803422570228577,False,False,False,False,False
004,t12,lgb,-2.7027900218963623,-0.9111120700836182,11.694098472595215,0.9999998807907104,0.5942889451980591,False,False,False,False,False
004,t13,m,-14.130833625793457,-4.220122814178467,16.219818115234375,1.0,0.5066486597061157,False,False,False,False,False
004,t13,mc,-10.61849308013916,-1.0653232336044312,16.458118438720703,0.9999998807907104,0.5042976140975952,False,False,False,False,False
004,t13,dc,-15.852352142333984,-3.3911006450653076,11.048675537109375,0.9999998807907104,0.5388965010643005,False,False,False,False,False
004,t13,bgb,-13.599308013916016,5.52699089050293,10.905838966369629,1.0,0.5069708824157715,False,False,False,False,False
004,t13,lgb,-8.211380004882812,-2.72580885887146,9.699261665344238,1.0,0.5002985000610352,False,False,False,False,False
004,t14,b,-19.951475143432617,-6.694925785064697,8.86475944519043,1.0,0.6829063296318054,False,False,False,False,False
004,t14,l,-13.489289283752441,-9.469843864440918,5.5164337158203125,0.9999971389770508,0.5220786929130554,False,False,False,False,False
004,t14,m,-15.999110221862793,-6.225819110870361,5.601338863372803,1.0,0.730122983455658,False,False,False,False,False
004,t14,mr,-14.594051361083984,-5.8279571533203125,8.575699806213379,0.9999998807907104,0.5553966164588928,False,False,False,False,False
004,t14,dr,-17.834802627563477,-7.304724216461182,3.5992186069488525,1.0,0.6559715867042542,False,False,False,False,False
004,t14,mc,-13.94326400756836,-5.165348529815674,8.760354042053223,0.9999998807907104,0.5166469216346741,False,False,False,False,False
004,t14,dc,-17.9168758392334,-6.672447204589844,2.3366782665252686,1.0,0.5083152651786804,False,False,False,False,False
004,t14,bgb,-18.329185485839844,1.1822247505187988,5.46377420425415,0.9999990463256836,0.641394317150116,False,False,False,False,False
004,t14,lgb,-10.54167652130127,-5.853950500488281,2.309579610824585,1.0,0.8769153952598572,False,False,False,False,False
004,t15,b,-17.87472915649414,-10.845451354980469,0.7815518379211426,1.0,0.562633216381073,False,False,False,False,False
004,t15,l,-15.44232177734375,-13.474395751953125,-4.369570255279541,1.0,0.5479512214660645,False,False,False,False,False
004,t15,m,-16.036367416381836,-10.648943901062012,-2.9390575885772705,1.0,0.5160786509513855,False,False,False,False,False
004,t15,mr,-13.369013786315918,-9.500506401062012,-1.2954851388931274,1.0,0.5599359273910522,False,False,False,False,False
