case_id,tooth_id,landmark,x,y,z,score,margin,missing_tooth,missing,nan,out_of_bounds,from_local
003,t11,m,-2.0682179927825928,-3.0515289306640625,25.631662368774414,0.9999996423721313,0.5761621594429016,False,False,False,False,False
003,t11,ma,1.015540361404419,-3.08847975730896,25.25391387939453,0.9999899864196777,0.520788848400116,False,False,False,False,False
003,t11,da,-6.2978339195251465,-2.9126968383789062,24.671987533569336,1.0,0.5431339740753174,False,False,False,False,False
003,t11,mc,1.8233826160430908,-2.901850938796997,24.788848876953125,0.9999998807907104,0.5165578126907349,False,False,False,False,False
003,t11,dc,-6.9483184814453125,-1.6279759407043457,24.010168075561523,0.9999784231185913,0.5015487670898438,False,False,False,False,False
003,t11,bgb,-1.997245192527771,5.962411403656006,23.778419494628906,1.0,0.5969513654708862,False,False,False,False,False
003,t11,lgb,-1.846689224243164,2.068082571029663,17.52008628845215,1.0,0.6535645127296448,False,False,False,False,False
003,t12,m,-9.218939781188965,-3.8229732513427734,22.05742645263672,1.0,0.5290024876594543,False,False,False,False,False
003,t12,ma,-6.904350757598877,-2.862612009048462,22.67972755432129,1.0,0.518242359161377,False,False,False,False,False
003,t12,da,-12.517838478088379,-3.5657565593719482,20.951446533203125,1.0,0.7144506573677063,False,False,False,False,False
003,t12,mc,-6.407783508300781,-2.219705581665039,22.348268508911133,0.9999997615814209,0.5382848381996155,False,False,False,False,False
003,t12,dc,-13.096896171569824,-2.6944446563720703,20.434595108032227,1.0,0.5134878754615784,False,False,False,False,False
003,t12,bgb,-10.625236511230469,4.2063212394714355,21.026273727416992,1.0,0.5845222473144531,False,False,False,False,False
003,t12,lgb,-8.367310523986816,1.7684273719787598,14.949150085449219,1.0,0.5187561511993408,False,False,False,False,False
003,t13,m,-16.187124252319336,-4.891327381134033,18.69477653503418,0.9999998807907104,0.5645514726638794,False,False,False,False,False
003,t13,mc,-13.799742698669434,-1.9487862586975098,19.719104766845703,0.9999994039535522,0.531423807144165,False,False,False,False,False
003,t13,dc,-17.966554641723633,-3.2280845642089844,14.128509521484375,0.9999997615814209,0.5093406438827515,False,False,False,False,False
003,t13,bgb,-18.218563079833984,4.501112461090088,15.934799194335938,1.0,0.5380294919013977,False,False,False,False,False
003,t13,lgb,-12.282538414001465,-0.02777552604675293,12.49628734588623,1.0,0.5122889876365662,False,False,False,False,False
003,t14,b,-17.27652931213379,-7.370868682861328,11.700759887695312,1.0,0.6090224385261536,False,False,False,False,False
003,t14,l,-13.00861644744873,-5.253016948699951,9.94596004486084,0.9999985694885254,0.582309901714325,False,False,False,False,False
003,t14,m,-15.510680198669434,-4.499673843383789,9.60010051727295,1.0,0.7682951092720032,False,False,False,False,False
003,t14,mr,-14.958817481994629,-3.5709400177001953,11.775818824768066,1.0,0.5875183939933777,False,False,False,False,False
003,t14,dr,-16.617624282836914,-6.041184902191162,6.941901683807373,1.0,0.5634450316429138,False,False,False,False,False
003,t14,mc,-15.120685577392578,-2.9113988876342773,12.177398681640625,0.9999996423721313,0.5078971982002258,False,False,False,False,False
003,t14,dc,-16.05997657775879,-5.680265426635742,6.835163116455078,1.0,0.5204734206199646,False,False,False,False,False
003,t14,bgb,-21.569015502929688,-0.1408224105834961,9.561421394348145,1.0,0.5798154473304749,False,False,False,False,False
003,t14,lgb,-12.669921875,-1.2434134483337402,7.5327982902526855,0.9999953508377075,0.5696359276771545,False,False,False,False,False
003,t15,b,-19.366622924804688,-10.636615753173828,5.2831902503967285,1.0,0.5220832228660583,False,False,False,False,False
003,t15,l,-14.934147834777832,-9.100072860717773,3.151243209838867,1.0,0.6062435507774353,False,False,False,False,False
003,t15,m,-17.54889488220215,-8.027600288391113,3.2526378631591797,1.0,0.5582889318466187,False,False,False,False,False
003,t15,mr,-16.937686920166016,-7.54778528213501,5.93231201171875,1.0,0.6111240983009338,False,False,False,False,False
003,t15,dr,-18.680261611938477,-9.04236125946045,0.8512969017028809,1.0,0.6292505860328674,False,False,False,False,False
003,t15,mc,-16.762237548828125,-6.924169063568115,6.104742527008057,1.0,0.5372296571731567,False,False,False,False,False
003,t15,dc,-18.821054458618164,-8.596846580505371,0.19255900382995605,1.0,0.5341464877128601,False,False,False,False,False
003,t15,bgb,-23.52449607849121,-3.5630388259887695,4.231507778167725,1.0,0.6031240224838257,False,False,False,False,False
003,t15,lgb,-14.722095489501953,-3.5755157470703125,0.7747840881347656,0.9999998807907104,0.5619637966156006,False,False,False,False,False
003,t16,mb,-24.339963912963867,-10.238265037536621,-0.19764423370361328,1.0,0.5657640695571899,False,False,False,False,False
003,t16,db,-26.009923934936523,-10.927284240722656,-4.875782489776611,1.0,0.525077760219574,False,False,False,False,False
003,t16,ml,-18.848506927490234,-11.466301918029785,-4.102743625640869,0.9999985694885254,0.5159924030303955,False,False,False,False,False
003,t16,dl,-21.11198616027832,-11.730998039245605,-9.261422157287598,1.0,0.6916608810424805,False,False,False,False,False
003,t16,bg,-25.589555740356445,-9.844608306884766,-3.0103626251220703,1.0,0.6843851208686829,False,False,False,False,False
003,t16,m,-22.438093185424805,-8.918472290039062,-4.408233165740967,1.0,0.5950822234153748,False,False,False,False,False
003,t16,mr,-20.3336124420166,-9.058995246887207,-0.2762913703918457,1.0,0.5794589519500732,False,False,False,False,False
003,t16,dr,-23.881134033203125,-10.290690422058105,-8.52645492553711,1.0,0.5031270384788513,False,False,False,False,False
003,t16,mc,-19.94068717956543,-8.772309303283691,0.11131429672241211,1.0,0.558925211429596,False,False,False,False,False
003,t16,dc,-24.34210205078125,-9.796066284179688,-9.644089698791504,1.0,0.5068803429603577,False,False,False,False,False
003,t16,bgb,-27.11637306213379,-4.559543132781982,-2.7408809661865234,1.0,0.7275915145874023,False,False,False,False,False
003,t16,lgb,-17.588356018066406,-5.549411296844482,-8.343720436096191,1.0,0.6367688179016113,False,False,False,False,False
003,t17,mb,-28.642507553100586,-10.619210243225098,-11.732344627380371,0.9999995231628418,0.6678327918052673,False,False,False,False,False
003,t17,db,-29.417726516723633,-10.822823524475098,-15.512051582336426,1.0,0.5864007472991943,False,False,False,False,False
003,t17,ml,-22.797788619995117,-12.407696723937988,-14.639609336853027,1.0,0.5138118863105774,False,False,False,False,False
003,t17,dl,-23.641313552856445,-11.153674125671387,-19.63983917236328,1.0,0.6305689811706543,False,False,False,False,False
003,t17,bg,-29.544967651367188,-9.585509300231934,-13.588485717773438,1.0,0.6783648133277893,False,False,False,False,False
003,t17,m,-26.179040908813477,-9.138644218444824,-14.756268501281738,1.0,0.5943728685379028,False,False,False,False,False
003,t17,mr,-23.9980411529541,-9.874482154846191,-10.991499900817871,0.9999998807907104,0.5376279354095459,False,False,False,False,False
003,t17,dr,-27.141992568969727,-10.1060152053833,-19.0974178314209,1.0,0.9154251217842102,False,False,False,False,False
003,t17,mc,-23.981164932250977,-9.574624061584473,-10.565363883972168,0.9999997615814209,0.5062493085861206,False,False,False,False,False
003,t17,dc,-27.515230178833008,-9.75886058807373,-19.346263885498047,1.0,0.6149564385414124,False,False,False,False,False
003,t17,bgb,-30.67952537536621,-5.227745056152344,-13.638961791992188,0.9999973773956299,0.5766662955284119,False,False,False,False,False
003,t17,lgb,-20.2620849609375,-7.669341564178467,-18.189441680908203,0.9999985694885254,0.5863426327705383,False,False,False,False,False
003,t21,m,6.345673084259033,-3.682352066040039,24.745819091796875,1.0,0.654639482498169,False,False,False,False,False
003,t21,ma,2.673786163330078,-3.001603364944458,25.447633743286133,1.0,0.6998805999755859,False,False,False,False,False
003,t21,da,9.764092445373535,-3.4933440685272217,22.870222091674805,0.9999980926513672,0.5405264496803284,False,False,False,False,False
003,t21,mc,1.920854091644287,-2.2370519638061523,25.081985473632812,0.9999997615814209,0.5034036040306091,False,False,False,False,False
003,t21,dc,10.499112129211426,-1.735308289527893,22.084993362426758,0.999998927116394,0.5175954103469849,False,False,False,False,False
003,t21,bgb,6.830055236816406,5.443668842315674,22.63749122619629,0.9999992847442627,0.5685210824012756,False,False,False,False,False
003,t21,lgb,5.073986053466797,1.717947006225586,16.74671173095703,1.0,0.639583945274353,False,False,False,False,False
003,t22,m,10.170859336853027,-5.590562343597412,17.88486671447754,0.9999986886978149,0.5364317297935486,False,False,False,False,False
003,t22,ma,8.18298625946045,-4.819545745849609,20.01523208618164,1.0,0.5770354866981506,False,False,False,False,False
003,t22,da,11.743237495422363,-6.055410385131836,15.615498542785645,0.9999995231628418,0.5190449357032776,False,False,False,False,False
