case_id,tooth_id,landmark,x,y,z,score,margin,missing_tooth,missing,nan,out_of_bounds,from_local
147,t11,m,1.34100341796875,-28.70110321044922,4.332132816314697,1.0,0.626929759979248,False,False,False,False,False
147,t11,ma,4.464006423950195,-27.46405029296875,4.754139423370361,0.9999998807907104,0.5158171057701111,False,False,False,False,False
147,t11,da,-2.127523422241211,-28.483179092407227,5.238529682159424,0.9999998807907104,0.5440018773078918,False,False,False,False,False
147,t11,mc,5.266422748565674,-26.378509521484375,5.799393177032471,0.9999988079071045,0.5037567019462585,False,False,False,False,False
147,t11,dc,-2.997793197631836,-27.609237670898438,6.106800079345703,0.999977707862854,0.5547145009040833,False,False,False,False,False
147,t11,bgb,0.9104899764060974,-24.852354049682617,12.334506034851074,0.9999994039535522,0.6097928285598755,False,False,False,False,False
147,t11,lgb,-0.5674065947532654,-19.101778030395508,8.48208999633789,1.0,0.5370134115219116,False,False,False,False,False
147,t12,m,-6.972652912139893,-25.486303329467773,5.125393390655518,1.0,0.6384915113449097,False,False,False,False,False
147,t12,ma,-5.376929759979248,-25.355941772460938,4.9828362464904785,1.0,0.5197526812553406,False,False,False,False,False
147,t12,da,-9.147229194641113,-25.17564582824707,5.308689594268799,1.0,0.5787528157234192,False,False,False,False,False
147,t12,mc,-4.054823398590088,-24.082275390625,6.051769733428955,0.9999966621398926,0.5357420444488525,False,False,False,False,False
147,t12,dc,-10.203049659729004,-23.875335693359375,6.776309967041016,0.9999992847442627,0.5168807506561279,False,False,False,False,False
147,t12,bgb,-6.46394681930542,-23.979660034179688,11.269049644470215,0.9999940395355225,0.5298385620117188,False,False,False,False,False
147,t12,lgb,-6.698726654052734,-18.72215461730957,8.46203327178955,0.9999998807907104,0.6331735253334045,False,False,False,False,False
147,t13,m,-13.496199607849121,-21.025789260864258,3.026693344116211,1.0,0.5048903226852417,False,False,False,False,False
147,t13,mc,-16.072965621948242,-17.7727108001709,5.601562976837158,1.0,0.5354333519935608,False,False,False,False,False
147,t13,dc,-10.768753051757812,-21.39179039001465,5.344123363494873,0.999997615814209,0.5083522200584412,False,False,False,False,False
147,t13,bgb,-14.182609558105469,-20.925466537475586,10.950352668762207,1.0,0.6506931781768799,False,False,False,False,False
147,t13,lgb,-11.53416919708252,-14.462689399719238,8.267498970031738,1.0,0.5977395176887512,False,False,False,False,False
147,t14,b,-18.76619529724121,-15.2878999710083,3.1959164142608643,1.0,0.5017657279968262,False,False,False,False,False
147,t14,l,-14.599113464355469,-12.048975944519043,4.219663143157959,0.9999998807907104,0.5644637942314148,False,False,False,False,False
147,t14,m,-16.68243980407715,-12.756896018981934,5.777109622955322,1.0,0.7916455268859863,False,False,False,False,False
147,t14,mr,-15.541592597961426,-14.983723640441895,6.542286396026611,0.9999997615814209,0.5120783448219299,False,False,False,False,False
147,t14,dr,-18.804893493652344,-10.773320198059082,5.433313369750977,1.0,0.5254396796226501,False,False,False,False,False
147,t14,mc,-15.310279846191406,-15.259892463684082,6.8964972496032715,0.9999990463256836,0.5025901794433594,False,False,False,False,False
147,t14,dc,-18.578033447265625,-10.261000633239746,5.576466083526611,1.0,0.5499758124351501,False,False,False,False,False
147,t14,bgb,-20.93364906311035,-14.76271915435791,10.3077392578125,0.9999973773956299,0.5982404947280884,False,False,False,False,False
147,t14,lgb,-13.521458625793457,-10.308869361877441,7.312633514404297,0.9999997615814209,0.5059790015220642,False,False,False,False,False
147,t15,b,-22.947938919067383,-9.230330467224121,3.103559732437134,1.0,0.5193127989768982,False,False,False,False,False
147,t15,l,-18.453201293945312,-5.684736728668213,3.659029722213745,0.9999994039535522,0.5022034645080566,False,False,False,False,False
147,t15,m,-20.904052734375,-6.927297115325928,5.379866123199463,1.0,0.751240611076355,False,False,False,False,False
147,t15,mr,-19.21558952331543,-9.14267349243164,5.438816547393799,1.0,0.6417925357818604,False,False,False,False,False
147,t15,dr,-22.446348190307617,-4.849026679992676,5.3566765785217285,1.0,0.6409804821014404,False,False,False,False,False
147,t15,mc,-18.98131561279297,-9.32468318939209,5.758186340332031,1.0,0.5735459327697754,False,False,False,False,False
147,t15,dc,-22.655715942382812,-4.661509990692139,5.436026096343994,0.9999998807907104,0.5181424021720886,False,False,False,False,False
147,t15,bgb,-24.660415649414062,-9.646455764770508,9.017897605895996,1.0,0.5636125206947327,False,False,False,False,False
147,t15,lgb,-17.648069381713867,-3.9331464767456055,7.619106292724609,0.9999998807907104,0.5931138396263123,False,False,False,False,False
147,t16,mb,-25.619644165039062,-4.127636432647705,3.60260009765625,0.9999998807907104,0.608555018901825,False,False,False,False,False
147,t16,db,-28.83722686767578,-0.569266676902771,3.4711034297943115,1.0,0.5378939509391785,False,False,False,False,False
147,t16,ml,-21.556076049804688,2.1376333236694336,3.0533931255340576,0.9999624490737915,0.5898476243019104,False,False,False,False,False
147,t16,dl,-25.778060913085938,5.800206661224365,3.10318660736084,1.0,0.6299684643745422,False,False,False,False,False
147,t16,bg,-27.708465576171875,-1.5892165899276733,4.228603363037109,1.0,0.6140333414077759,False,False,False,False,False
147,t16,m,-24.775362014770508,0.49928998947143555,4.510570049285889,0.9999998807907104,0.5082497596740723,False,False,False,False,False
147,t16,mr,-21.954072952270508,-3.204216480255127,4.6063666343688965,1.0,0.5404629707336426,False,False,False,False,False
147,t16,dr,-28.313608169555664,4.519296646118164,4.654306411743164,1.0,0.5770271420478821,False,False,False,False,False
147,t16,mc,-21.612768173217773,-3.2245731353759766,4.938496112823486,1.0,0.5398451685905457,False,False,False,False,False
147,t16,dc,-28.73467445373535,4.564340114593506,5.029246807098389,0.9999998807907104,0.5725229978561401,False,False,False,False,False
147,t16,bgb,-28.76999855041504,-2.624350070953369,8.45915699005127,1.0,0.5671051740646362,False,False,False,False,False
147,t16,lgb,-21.53501319885254,6.063642978668213,7.807126522064209,0.9999997615814209,0.5082494616508484,False,False,False,False,False
147,t17,mb,-31.79705047607422,6.6464667320251465,3.741849899291992,0.9999958276748657,0.580085813999176,False,False,False,False,False
147,t17,db,-34.23695373535156,11.602286338806152,4.3092498779296875,0.999998927116394,0.5047162175178528,False,False,False,False,False
147,t17,ml,-27.704622268676758,11.00439739227295,2.3731729984283447,0.9999998807907104,0.5451475977897644,False,False,False,False,False
147,t17,dl,-30.539113998413086,15.569923400878906,3.3175265789031982,1.0,0.58058100938797,False,False,False,False,False
147,t17,bg,-34.105186462402344,9.007489204406738,5.455906391143799,1.0,0.5388737320899963,False,False,False,False,False
147,t17,m,-30.53485679626465,10.698936462402344,5.394846439361572,1.0,0.5133382678031921,False,False,False,False,False
147,t17,mr,-28.019577026367188,7.336949825286865,5.093416213989258,0.999998927116394,0.5568105578422546,False,False,False,False,False
147,t17,dr,-32.64013671875,15.37808609008789,5.173133373260498,1.0,0.5301724076271057,False,False,False,False,False
147,t17,mc,-27.60969352722168,7.168139934539795,5.107263088226318,0.9999998807907104,0.5613463521003723,False,False,False,False,False
147,t17,dc,-32.86614990234375,15.4966402053833,5.380603313446045,1.0,0.5973027944564819,False,False,False,False,False
147,t17,bgb,-34.704322814941406,8.088417053222656,7.890476226806641,0.9999994039535522,0.7114424705505371,False,False,False,False,False
147,t17,lgb,-25.5954532623291,15.047122955322266,5.941246032714844,0.999996542930603,0.5690979361534119,False,False,False,False,False
147,t21,m,10.137943267822266,-25.895658493041992,4.527622699737549,1.0,0.6267102360725403,False,False,False,False,False
147,t21,ma,7.1009697914123535,-26.947473526000977,5.0071001052856445,1.0,0.5476001501083374,False,False,False,False,False
147,t21,da,12.794217109680176,-23.591867446899414,4.859463214874268,0.9999995231628418,0.5514654517173767,False,False,False,False,False
147,t21,mc,6.0157928466796875,-26.5485782623291,5.839526653289795,0.9999996423721313,0.5662764310836792,False,False,False,False,False
147,t21,dc,13.205845832824707,-22.254730224609375,5.922599792480469,0.9999997615814209,0.5001511573791504,False,False,False,False,False
147,t21,bgb,9.063300132751465,-22.277502059936523,12.612093925476074,0.9999998807907104,0.5569143295288086,False,False,False,False,False
147,t21,lgb,6.497863292694092,-17.56403350830078,8.272995948791504,0.9999996423721313,0.6140401363372803,False,False,False,False,False
147,t22,m,16.485755920410156,-19.14458656311035,5.859053134918213,1.0,0.5325747132301331,False,False,False,False,False
147,t22,ma,14.648812294006348,-20.705080032348633,6.070743560791016,1.0,0.5015425682067871,False,False,False,False,False
147,t22,da,17.575876235961914,-18.015771865844727,6.123266220092773,0.9999998807907104,0.5107195973396301,False,False,False,False,False
147,t22,mc,13.582589149475098,-20.732559204101562,7.0429229736328125,0.9999938011169434,0.5077952146530151,False,False,False,False,False
147,t22,dc,17.77971076965332,-16.327415466308594,7.149590015411377,0.9999973773956299,0.552273690700531,False,False,False,False,False
147,t22,bgb,15.161993980407715,-17.36902618408203,11.915589332580566,1.0,0.5967925786972046,False,False,False,False,False
