case_id,tooth_id,landmark,x,y,z,score,margin,missing_tooth,missing,nan,out_of_bounds,from_local
124,t11,m,2.0597970485687256,-55.23128128051758,7.700324535369873,1.0,0.7893453240394592,False,False,False,False,False
124,t11,ma,5.143465995788574,-55.18159866333008,7.612287998199463,1.0,0.6673009991645813,False,False,False,False,False
124,t11,da,-0.5437147617340088,-54.88228225708008,8.162066459655762,0.9999997615814209,0.5245050191879272,False,False,False,False,False
124,t11,mc,6.279077053070068,-54.36248779296875,9.16916561126709,0.9999997615814209,0.5240662097930908,False,False,False,False,False
124,t11,dc,-2.204784631729126,-53.275390625,10.064845085144043,0.9999948740005493,0.5105555653572083,False,False,False,False,False
124,t11,bgb,3.1694204807281494,-52.96475601196289,15.643580436706543,0.9999994039535522,0.5593084096908569,False,False,False,False,False
124,t11,lgb,3.4657068252563477,-46.15330123901367,12.2047758102417,1.0,0.6016849875450134,False,False,False,False,False
124,t12,m,-4.781411170959473,-49.94430923461914,8.390822410583496,1.0,0.6792921423912048,False,False,False,False,False
124,t12,ma,-2.749819040298462,-50.394222259521484,8.588175773620605,1.0,0.6299520134925842,False,False,False,False,False
124,t12,da,-7.239420413970947,-49.460296630859375,8.98265552520752,1.0,0.5029453635215759,False,False,False,False,False
124,t12,mc,-1.725966453552246,-50.052825927734375,9.790688514709473,0.9999995231628418,0.508627712726593,False,False,False,False,False
124,t12,dc,-8.055267333984375,-48.27712631225586,10.156638145446777,0.9999998807907104,0.5165104269981384,False,False,False,False,False
124,t12,bgb,-4.899348735809326,-49.4032096862793,14.988249778747559,1.0,0.5501320958137512,False,False,False,False,False
124,t12,lgb,-3.311464548110962,-43.50104904174805,12.655367851257324,1.0,0.525421142578125,False,False,False,False,False
124,t13,m,-11.784296989440918,-44.41581344604492,6.781209468841553,1.0,0.5055506229400635,False,False,False,False,False
124,t13,mc,-8.729911804199219,-46.425662994384766,9.230753898620605,0.9999997615814209,0.5199790596961975,False,False,False,False,False
124,t13,dc,-13.530381202697754,-40.7444953918457,9.611363410949707,1.0,0.6079245805740356,False,False,False,False,False
124,t13,bgb,-12.29446029663086,-45.21669387817383,15.42731761932373,1.0,0.6255328059196472,False,False,False,False,False
124,t13,lgb,-6.929504871368408,-39.19453048706055,12.755875587463379,1.0,0.5696001648902893,False,False,False,False,False
124,t14,b,-14.394442558288574,-36.09245681762695,7.539427280426025,1.0,0.5072559714317322,False,False,False,False,False
124,t14,l,-8.300773620605469,-34.776180267333984,8.959944725036621,0.9999998807907104,0.5374316573143005,False,False,False,False,False
124,t14,m,-11.563494682312012,-35.09095764160156,10.774639129638672,1.0,0.5270588397979736,False,False,False,False,False
