case_id,tooth_id,landmark,x,y,z,score,margin,missing_tooth,missing,nan,out_of_bounds,from_local
092,t11,m,-4.333178997039795,2.3359928131103516,-0.20871448516845703,0.4215177893638611,0.5012641549110413,False,False,False,False,False
092,t11,ma,-1.0609583854675293,5.514303207397461,0.26981258392333984,0.3056181073188782,0.5022172927856445,False,False,False,False,False
092,t11,da,2.3701248168945312,-3.437274932861328,-2.2480111122131348,0.7977867722511292,0.500230610370636,False,False,False,False,False
092,t11,mc,0.1605825424194336,-3.2237892150878906,-2.598794460296631,0.4992583692073822,0.5000690221786499,False,False,False,False,False
092,t11,dc,-4.555278301239014,0.41394615173339844,0.7303190231323242,0.5767332315444946,0.5001468062400818,False,False,False,False,False
092,t11,bgb,-4.333178997039795,2.3359928131103516,-0.20871448516845703,0.17270155251026154,0.500493049621582,False,False,False,False,False
092,t11,lgb,-1.0609583854675293,5.514303207397461,0.26981258392333984,0.09150655567646027,0.5000607371330261,False,False,False,False,False
092,t12,m,0.7639827728271484,-2.4051265716552734,3.8125600814819336,0.798833966255188,0.5019749999046326,False,False,False,False,False
092,t12,ma,0.25989341735839844,-2.289031982421875,3.520899772644043,0.27599194645881653,0.5002989172935486,False,False,False,False,False
092,t12,da,-0.20546436309814453,-2.356515884399414,3.075479507446289,0.8805649876594543,0.5000842213630676,False,False,False,False,False
092,t12,mc,-1.097611427307129,4.484378814697266,0.33056640625,0.5681939721107483,0.5015245079994202,False,False,False,False,False
092,t12,dc,-3.705756187438965,2.7007455825805664,1.1358928680419922,0.7290776968002319,0.5005617737770081,False,False,False,False,False
092,t12,bgb,0.5733165740966797,-2.2691707611083984,3.8860855102539062,0.637686014175415,0.5001968741416931,False,False,False,False,False
092,t12,lgb,0.8907461166381836,-3.183277130126953,2.0325794219970703,0.46036091446876526,0.5001254081726074,False,False,False,False,False
092,t13,m,-2.7036876678466797,-0.3589591979980469,4.492417812347412,0.6397495865821838,0.5024083256721497,False,False,False,False,False
092,t13,mc,-1.804656982421875,1.2897043228149414,-2.3117518424987793,0.1868538111448288,0.5000449419021606,False,False,False,False,False
092,t13,dc,-2.577749252319336,-0.5980358123779297,4.606347560882568,0.7283586263656616,0.5011634826660156,False,False,False,False,False
092,t13,bgb,-0.126708984375,-3.0159988403320312,3.9707255363464355,0.5418002605438232,0.5003371238708496,False,False,False,False,False
092,t13,lgb,-0.126708984375,-3.0159988403320312,3.9707255363464355,0.8077842593193054,0.5004923343658447,False,False,False,False,False
092,t14,b,4.37584114074707,-1.947981357574463,1.4847421646118164,0.7068695425987244,0.5015920400619507,False,False,False,False,False
092,t14,l,-3.8260269165039062,0.5647156238555908,-0.6186714172363281,0.5251175761222839,0.5011308193206787,False,False,False,False,False
092,t14,m,5.716468811035156,-0.12287425994873047,1.9556684494018555,0.5847086310386658,0.5003882050514221,False,False,False,False,False
092,t14,mr,6.020258903503418,0.45575571060180664,2.2390260696411133,0.6984023451805115,0.5008583068847656,False,False,False,False,False
092,t14,dr,-3.0559940338134766,-1.2030539512634277,-2.295584201812744,0.8106530904769897,0.5003197193145752,False,False,False,False,False
092,t14,mc,5.9506988525390625,1.5662221908569336,2.298929214477539,0.7166273593902588,0.5000610947608948,False,False,False,False,False
092,t14,dc,3.4621410369873047,-0.4864773750305176,-2.2154412269592285,0.35331398248672485,0.500518262386322,False,False,False,False,False
092,t14,bgb,-3.325307846069336,-1.5874981880187988,3.257078170776367,0.5624101161956787,0.5006421208381653,False,False,False,False,False
092,t14,lgb,4.518138885498047,1.5410187244415283,-1.4341411590576172,0.4809061288833618,0.5003876686096191,False,False,False,False,False
092,t15,b,4.679338455200195,2.205418348312378,-0.23340368270874023,0.3601885437965393,0.5003302693367004,False,False,False,False,False
092,t15,l,4.521434783935547,3.5007917881011963,1.4646196365356445,0.5228764414787292,0.5019835233688354,False,False,False,False,False
092,t15,m,-2.492494583129883,-0.7367916107177734,-1.878143548965454,0.5877346992492676,0.5001040697097778,False,False,False,False,False
092,t15,mr,4.190557479858398,-0.9747216701507568,-1.349337100982666,0.5574021339416504,0.500567615032196,False,False,False,False,False
092,t15,dr,3.102151870727539,3.4339449405670166,-0.2556300163269043,0.29576054215431213,0.5000945329666138,False,False,False,False,False
092,t15,mc,5.294244766235352,-0.5632114410400391,1.8800129890441895,0.5645482540130615,0.5012277960777283,False,False,False,False,False
092,t15,dc,4.068784713745117,-1.9222617149353027,1.3705458641052246,0.6011896133422852,0.5010160803794861,False,False,False,False,False
092,t15,bgb,4.190557479858398,-0.9747216701507568,-1.349337100982666,0.5673992037773132,0.5000342726707458,False,False,False,False,False
092,t15,lgb,5.723798751831055,0.6872315406799316,2.3028926849365234,0.562850296497345,0.5008002519607544,False,False,False,False,False
092,t16,mb,5.980348587036133,-0.42059898376464844,0.33821725845336914,0.14028982818126678,0.5003635883331299,False,False,False,False,False
092,t16,db,-4.853460311889648,-1.8480520248413086,1.8520007133483887,0.6797582507133484,0.502170741558075,False,False,False,False,False
092,t16,ml,-5.272359848022461,-1.7753887176513672,4.160636901855469,0.5928497910499573,0.5005261898040771,False,False,False,False,False
092,t16,dl,3.6378211975097656,5.981833457946777,1.6188907623291016,0.8560345768928528,0.5014256834983826,False,False,False,False,False
092,t16,bg,5.509259223937988,-2.809598922729492,2.467733860015869,0.40823909640312195,0.5013993978500366,False,False,False,False,False
092,t16,m,6.319462776184082,-1.8062057495117188,2.966043472290039,0.7756180763244629,0.5014471411705017,False,False,False,False,False
092,t16,mr,-3.8417625427246094,3.8593969345092773,2.646177291870117,0.8255282044410706,0.5007932186126709,False,False,False,False,False
092,t16,dr,-2.416107177734375,5.219307899475098,2.0762438774108887,0.8571605086326599,0.5006592273712158,False,False,False,False,False
092,t16,mc,4.325555801391602,0.3412284851074219,-1.7910394668579102,0.5106247663497925,0.5015423893928528,False,False,False,False,False
092,t16,dc,-3.2236709594726562,-3.3248653411865234,-1.025909423828125,0.8190120458602905,0.5003978610038757,False,False,False,False,False
092,t16,bgb,3.247652053833008,4.704546928405762,-1.4982595443725586,0.34447425603866577,0.5001986026763916,False,False,False,False,False
092,t16,lgb,-5.027563095092773,-2.8247785568237305,3.907960891723633,0.6459859013557434,0.5005499124526978,False,False,False,False,False
092,t17,mb,4.341085433959961,-0.9163017272949219,-2.595118999481201,0.09843800216913223,0.500024676322937,False,False,False,False,False
092,t17,db,-2.7758331298828125,4.016765594482422,2.6756978034973145,0.854000449180603,0.5002838373184204,False,False,False,False,False
092,t17,ml,-4.181291580200195,1.675851821899414,4.215920925140381,0.9105787873268127,0.5007798671722412,False,False,False,False,False
092,t17,dl,-4.2418670654296875,2.1906681060791016,3.094473361968994,0.8256747722625732,0.5003764033317566,False,False,False,False,False
092,t17,bg,2.8916187286376953,-4.427028656005859,-0.0599822998046875,0.14601565897464752,0.500108003616333,False,False,False,False,False
092,t17,m,-3.5671443939208984,-4.364412307739258,2.01524019241333,0.4280317425727844,0.5009538531303406,False,False,False,False,False
092,t17,mr,7.461261749267578,-0.9773616790771484,1.3171911239624023,0.5811983346939087,0.5001771450042725,False,False,False,False,False
092,t17,dr,-3.7681446075439453,-2.879781723022461,-0.5335888862609863,0.5500668883323669,0.5004180073738098,False,False,False,False,False
